"ChEMBL ID"	"Name"	"Synonyms"	"Type"	"Max Phase"	"Molecular Weight"	"Targets"	"Bioactivities"	"AlogP"	"Polar Surface Area"	"HBA"	"HBD"	"#RO5 Violations"	"#Rotatable Bonds"	"Passes Ro3"	"QED Weighted"	"CX Acidic pKa"	"CX Basic pKa"	"CX LogP"	"CX LogD"	"Aromatic Rings"	"Structure Type"	"Inorganic Flag"	"Heavy Atoms"	"HBA (Lipinski)"	"HBD (Lipinski)"	"#RO5 Violations (Lipinski)"	"Molecular Weight (Monoisotopic)"	"Np Likeness Score"	"Molecular Species"	"Molecular Formula"	"Smiles"	"Inchi Key"
"CHEMBL3350814"	""	""	"Small molecule"	""	"184.28"	"1"	"1"	"0.98"	"46.33"	"2"	"1"	"0"	"1"	"Y"	"0.66"	"None"	"8.23"	"0.73"	"-0.15"	"0"	"MOL"	"-1"	"13"	"3"	"2"	"0"	"184.1576"	"-0.50"	"NEUTRAL"	"C10H20N2O"	"CC(C)(C)[C@H](N)C(=O)N1CCCC1"	"QYYWFIOBVXLDLZ-MRVPVSSYSA-N"
"CHEMBL1299287"	""	""	"Small molecule"	""	"173.20"	"4"	"4"	"0.39"	"79.13"	"6"	"2"	"0"	"2"	"N"	"0.63"	"9.96"	"None"	"1.21"	"1.21"	"1"	"MOL"	"-1"	"11"	"5"	"2"	"0"	"173.0259"	"-1.36"	"NEUTRAL"	"C5H7N3O2S"	"CCSc1nnc(O)nc1O"	"NRJLCHRSAXHFQX-UHFFFAOYSA-N"
"CHEMBL390373"	""	""	"Small molecule"	""	"196.23"	"1"	"3"	"0.85"	"49.74"	"3"	"0"	"0"	"0"	"Y"	"0.62"	"None"	"None"	"0.52"	"0.52"	"1"	"MOL"	"-1"	"13"	"4"	"0"	"0"	"196.0306"	"-1.36"	"NEUTRAL"	"C8H8N2O2S"	"CN1C=NS(=O)(=O)c2ccccc21"	"GAMOILWTJHUYFX-UHFFFAOYSA-N"
"CHEMBL3186943"	""	""	"Small molecule"	""	"143.14"	""	""	"0.09"	"59.32"	"4"	"0"	"0"	"4"	"N"	"0.41"	"8.98"	"None"	"-0.17"	"-0.19"	"0"	"MOL"	"-1"	"10"	"4"	"0"	"0"	"143.0582"	"-0.99"	"NEUTRAL"	"C6H9NO3"	"COCCOC(=O)CC#N"	"SGLKIEOMYXTGBH-UHFFFAOYSA-N"
"CHEMBL123017"	""	""	"Small molecule"	""	"123.16"	"2"	"15"	"0.54"	"29.02"	"3"	"0"	"0"	"1"	"Y"	"0.55"	"None"	"3.30"	"0.84"	"0.84"	"1"	"MOL"	"-1"	"9"	"3"	"0"	"0"	"123.0796"	"-1.48"	"NEUTRAL"	"C6H9N3"	"CN(C)c1ncccn1"	"OUMGIYIBWRLOAF-UHFFFAOYSA-N"
"CHEMBL1997770"	""	""	"Small molecule"	""	"177.16"	"56"	"56"	"0.61"	"84.91"	"4"	"2"	"0"	"1"	"N"	"0.62"	"8.20"	"2.92"	"0.83"	"0.78"	"2"	"MOL"	"-1"	"13"	"5"	"3"	"0"	"177.0538"	"-1.01"	"NEUTRAL"	"C8H7N3O2"	"Nc1ccccc1-c1noc(=O)[nH]1"	"OOYKFDMYANYAMD-UHFFFAOYSA-N"
"CHEMBL1879063"	""	""	"Small molecule"	""	"184.59"	"3"	"3"	"0.79"	"63.31"	"5"	"1"	"0"	"0"	"N"	"0.66"	"10.10"	"0.72"	"1.08"	"1.08"	"2"	"MOL"	"-1"	"12"	"5"	"1"	"0"	"184.0152"	"-1.52"	"NEUTRAL"	"C6H5ClN4O"	"Cc1nn2c(O)ncnc2c1Cl"	"ODGMVZCTBOALGK-UHFFFAOYSA-N"
"CHEMBL1081783"	""	""	"Small molecule"	""	"158.20"	"2"	"20"	"0.62"	"72.19"	"2"	"2"	"0"	"1"	"N"	"0.59"	"11.79"	"None"	"0.36"	"0.36"	"0"	"MOL"	"-1"	"11"	"4"	"3"	"0"	"158.1055"	"-1.17"	"NEUTRAL"	"C7H14N2O2"	"CC(C)(C)CC(=O)NC(N)=O"	"ZMOUFJZAKSLJJX-UHFFFAOYSA-N"
"CHEMBL2252964"	"Coprinin"	""	"Small molecule"	""	"152.15"	"1"	"4"	"0.61"	"43.37"	"3"	"0"	"0"	"1"	"Y"	"0.52"	"None"	"None"	"1.01"	"1.01"	"0"	"MOL"	"-1"	"11"	"3"	"0"	"0"	"152.0473"	"1.80"	"NEUTRAL"	"C8H8O3"	"COC1=CC(=O)C(C)=CC1=O"	"VJVOAGLABGZRSL-UHFFFAOYSA-N"
"CHEMBL1165346"	""	""	"Small molecule"	""	"166.18"	"4"	"4"	"0.92"	"44.12"	"4"	"0"	"0"	"3"	"N"	"0.50"	"None"	"1.73"	"1.07"	"1.07"	"1"	"MOL"	"-1"	"12"	"4"	"0"	"0"	"166.0742"	"-0.97"	"NEUTRAL"	"C8H10N2O2"	"CCOC(=O)/C=C\n1cccn1"	"WDQWKESLVIXPGA-DAXSKMNVSA-N"
"CHEMBL540321"	""	""	"Small molecule"	""	"179.65"	"1"	"1"	"0.44"	"63.32"	"2"	"2"	"0"	"1"	"N"	"0.56"	"4.15"	"10.58"	"-1.87"	"-1.87"	"0"	"MOL"	"-1"	"10"	"3"	"3"	"0"	"143.0946"	"1.12"	"ZWITTERION"	"C7H14ClNO2"	"CC1C[C@H](N)[C@H](C(=O)O)C1.Cl"	"ISWOFAWIRULXHK-PWYMXSNASA-N"
"CHEMBL1189631"	""	""	"Small molecule"	""	"165.17"	""	""	"0.88"	"50.41"	"3"	"2"	"0"	"0"	"Y"	"0.60"	"None"	"10.22"	"0.62"	"-0.78"	"1"	"MOL"	"-1"	"12"	"3"	"3"	"0"	"165.0702"	"-0.34"	"BASE"	"C8H8FN3"	"NC1=Nc2cccc(F)c2CN1"	"FQSGTNHRHUTPHN-UHFFFAOYSA-N"
"CHEMBL1348810"	""	""	"Small molecule"	""	"191.19"	"7"	"10"	"0.25"	"78.85"	"6"	"1"	"0"	"2"	"N"	"0.69"	"None"	"4.75"	"0.02"	"0.02"	"2"	"MOL"	"-1"	"14"	"6"	"2"	"0"	"191.0807"	"-2.45"	"NEUTRAL"	"C8H9N5O"	"COc1ccc(N)cc1-n1cnnn1"	"RIPPAMITZFWDCY-UHFFFAOYSA-N"
"CHEMBL297318"	""	""	"Small molecule"	""	"150.14"	"1"	"1"	"0.14"	"63.31"	"5"	"1"	"0"	"0"	"N"	"0.58"	"9.80"	"5.98"	"-1.25"	"-1.27"	"2"	"MOL"	"-1"	"11"	"5"	"1"	"0"	"150.0542"	"-1.12"	"NEUTRAL"	"C6H6N4O"	"Cc1ncn2c(O)nncc12"	"GBQQIMAKWFXDDK-UHFFFAOYSA-N"
"CHEMBL447576"	""	""	"Small molecule"	""	"177.20"	"5"	"32"	"0.79"	"49.33"	"2"	"2"	"0"	"1"	"Y"	"0.67"	"1.85"	"9.07"	"-1.21"	"-1.22"	"1"	"MOL"	"-1"	"13"	"3"	"2"	"0"	"177.0790"	"0.61"	"ZWITTERION"	"C10H11NO2"	"O=C(O)[C@@H]1Cc2ccccc2CN1"	"BWKMGYQJPOAASG-VIFPVBQESA-N"
"CHEMBL509535"	""	"1-(4-Methylbenzyl)Guanidine"	"Small molecule"	""	"163.22"	"1"	"4"	"0.98"	"61.90"	"1"	"3"	"0"	"2"	"N"	"0.45"	"None"	"12.32"	"1.28"	"-1.14"	"1"	"MOL"	"-1"	"12"	"3"	"4"	"0"	"163.1109"	"-0.69"	"BASE"	"C9H13N3"	"Cc1ccc(CNC(=N)N)cc1"	"VZIQPOAQCQRQTQ-UHFFFAOYSA-N"
"CHEMBL1524117"	""	""	"Small molecule"	""	"192.17"	"7"	"9"	"0.85"	"63.60"	"3"	"1"	"0"	"1"	"N"	"0.67"	"3.18"	"None"	"1.51"	"-1.94"	"1"	"MOL"	"-1"	"14"	"4"	"1"	"0"	"192.0423"	"0.46"	"ACID"	"C10H8O4"	"O=C1OC(C(=O)O)Cc2ccccc21"	"AMDCSPFANXXWQC-UHFFFAOYSA-N"
"CHEMBL23335"	""	""	"Small molecule"	""	"192.27"	"1"	"6"	"0.85"	"33.95"	"4"	"0"	"0"	"1"	"N"	"0.66"	"None"	"9.07"	"0.50"	"-1.17"	"1"	"MOL"	"-1"	"14"	"4"	"0"	"0"	"192.1375"	"-0.46"	"BASE"	"C10H16N4"	"Cc1ncn(C2CN3CCC2CC3)n1"	"KRCHFWVMXGGVKG-UHFFFAOYSA-N"
"CHEMBL2425483"	""	""	"Small molecule"	""	"180.21"	"1"	"2"	"0.87"	"52.57"	"3"	"2"	"0"	"2"	"Y"	"0.52"	"9.24"	"3.27"	"0.93"	"0.92"	"1"	"MOL"	"-1"	"13"	"4"	"2"	"0"	"180.0899"	"-1.13"	"NEUTRAL"	"C9H12N2O2"	"CN(C)c1ccc(C(=O)NO)cc1"	"VFRVHRMFCRFTKS-UHFFFAOYSA-N"
"CHEMBL1528243"	""	""	"Small molecule"	""	"190.20"	"8"	"10"	"0.94"	"50.69"	"3"	"1"	"0"	"2"	"Y"	"0.75"	"11.42"	"0.26"	"1.26"	"1.26"	"1"	"MOL"	"-1"	"14"	"4"	"1"	"0"	"190.0742"	"-0.50"	"NEUTRAL"	"C10H10N2O2"	"CC1=NNC(=O)C1Oc1ccccc1"	"UDHDHGOVCKERAW-UHFFFAOYSA-N"
"CHEMBL275510"	""	""	"Small molecule"	""	"170.12"	"14"	"19"	"0.63"	"85.37"	"4"	"1"	"0"	"2"	"N"	"0.52"	"3.31"	"None"	"0.79"	"-2.63"	"1"	"MOL"	"-1"	"12"	"6"	"1"	"0"	"170.0328"	"-1.09"	"ACID"	"C6H6N2O4"	"Cn1cc([N+](=O)[O-])cc1C(=O)O"	"GEGNYFQOFWUIFG-UHFFFAOYSA-N"
"CHEMBL174958"	""	""	"Small molecule"	""	"164.17"	"1"	"2"	"0.38"	"63.83"	"5"	"1"	"0"	"0"	"N"	"0.61"	"12.36"	"0.95"	"0.30"	"0.30"	"2"	"MOL"	"-1"	"12"	"5"	"1"	"0"	"164.0698"	"-1.70"	"NEUTRAL"	"C7H8N4O"	"Cc1nn(C)c2c(O)ncnc12"	"IBXZYDHNBAILPM-UHFFFAOYSA-N"
"CHEMBL184314"	""	""	"Small molecule"	""	"164.21"	"1"	"1"	"0.51"	"70.10"	"2"	"3"	"0"	"3"	"N"	"0.45"	"None"	"11.70"	"0.42"	"-1.99"	"1"	"MOL"	"-1"	"12"	"3"	"4"	"0"	"164.0950"	"0.40"	"BASE"	"C9H12N2O"	"N=C(N)c1ccc(CCO)cc1"	"COSYQYFCEAMLKE-UHFFFAOYSA-N"
"CHEMBL2365803"	""	""	"Small molecule"	""	"187.21"	""	""	"0.38"	"98.05"	"3"	"3"	"0"	"2"	"N"	"0.35"	"None"	"8.44"	"0.82"	"-0.23"	"1"	"MOL"	"-1"	"14"	"5"	"4"	"0"	"187.0858"	"-2.00"	"NEUTRAL"	"C9H9N5"	"N#Cc1cccc(/C=N/NC(=N)N)c1"	"SDQFFYDDYUONBU-AWNIVKPZSA-N"
"CHEMBL1190273"	""	""	"Small molecule"	""	"119.19"	""	""	"0.22"	"43.09"	"3"	"1"	"0"	"2"	"Y"	"0.57"	"None"	"8.85"	"-0.38"	"-1.83"	"0"	"MOL"	"-1"	"7"	"2"	"2"	"0"	"119.0405"	"0.35"	"BASE"	"C4H9NOS"	"CC(=O)SCCN"	"YBWLIIDAKFNRBL-UHFFFAOYSA-N"
"CHEMBL281128"	""	"2-Guanidino-Cyclohexanecarboxylic Acid"	"Small molecule"	""	"185.23"	"1"	"1"	"0.11"	"99.20"	"2"	"4"	"0"	"2"	"N"	"0.36"	"4.02"	"12.71"	"-1.43"	"-1.43"	"0"	"MOL"	"-1"	"13"	"5"	"5"	"0"	"185.1164"	"0.42"	"ZWITTERION"	"C8H15N3O2"	"N=C(N)N[C@H]1CCCC[C@@H]1C(=O)O"	"DLZTURIPRCZIJQ-WDSKDSINSA-N"
"CHEMBL99642"	""	""	"Small molecule"	""	"199.28"	"1"	"1"	"0.79"	"69.09"	"5"	"2"	"0"	"3"	"N"	"0.33"	"7.91"	"3.53"	"1.37"	"1.26"	"1"	"MOL"	"-1"	"13"	"5"	"2"	"0"	"199.0892"	"-0.60"	"NEUTRAL"	"C7H13N5S"	"CCCC/N=C(\S)n1ncnc1N"	"VEJWXVIZPUXTRS-UHFFFAOYSA-N"
"CHEMBL1365365"	""	""	"Small molecule"	""	"171.29"	"5"	"5"	"0.19"	"64.07"	"3"	"3"	"0"	"4"	"N"	"0.57"	"None"	"10.43"	"-0.70"	"-5.50"	"0"	"MOL"	"-1"	"12"	"3"	"5"	"0"	"171.1735"	"0.99"	"BASE"	"C9H21N3"	"NCCC1CCCC(CCN)N1"	"ZOULUQNTQXNCKL-UHFFFAOYSA-N"
"CHEMBL31457"	""	""	"Small molecule"	""	"167.21"	"4"	"7"	"0.64"	"52.49"	"3"	"3"	"0"	"3"	"Y"	"0.62"	"9.07"	"9.69"	"-0.07"	"-1.35"	"1"	"MOL"	"-1"	"12"	"3"	"3"	"0"	"167.0946"	"0.74"	"BASE"	"C9H13NO2"	"CNCC(O)c1cccc(O)c1"	"SONNWYBIRXJNDC-UHFFFAOYSA-N"
"CHEMBL1622514"	""	""	"Small molecule"	""	"196.25"	"3"	"6"	"0.36"	"70.50"	"4"	"2"	"0"	"6"	"N"	"0.69"	"None"	"9.58"	"0.06"	"-3.65"	"1"	"MOL"	"-1"	"14"	"4"	"4"	"0"	"196.1212"	"-0.07"	"BASE"	"C10H16N2O2"	"NCCOc1ccccc1OCCN"	"HMAWLSAOFCZZJX-UHFFFAOYSA-N"
"CHEMBL3182303"	""	""	"Small molecule"	""	"112.18"	""	""	"0.88"	"49.81"	"2"	"1"	"0"	"1"	"Y"	"0.55"	"None"	"7.03"	"0.80"	"0.65"	"0"	"MOL"	"-1"	"8"	"2"	"2"	"0"	"112.1000"	"-0.22"	"NEUTRAL"	"C6H12N2"	"CC(C)C(C)(N)C#N"	"CAOHBROWLMCZRP-UHFFFAOYSA-N"
"CHEMBL11978"	"NICOTINYL METHYLAMIDE"	"NICOTINYL METHYLAMIDE|Nicotinyl Methylamide"	"Small molecule"	"-1.0"	"136.15"	"18"	"40"	"0.44"	"41.99"	"2"	"1"	"0"	"1"	"Y"	"0.61"	"13.75"	"3.62"	"-0.17"	"-0.17"	"1"	"MOL"	"0"	"10"	"3"	"1"	"0"	"136.0637"	"-1.56"	"NEUTRAL"	"C7H8N2O"	"CNC(=O)c1cccnc1"	"ZYVXHFWBYUDDBM-UHFFFAOYSA-N"
"CHEMBL1566491"	""	""	"Small molecule"	""	"174.20"	"7"	"8"	"0.89"	"52.60"	"4"	"0"	"0"	"5"	"N"	"0.46"	"None"	"None"	"0.78"	"0.78"	"0"	"MOL"	"-1"	"12"	"4"	"0"	"0"	"174.0892"	"0.21"	"None"	"C8H14O4"	"COC(=O)CCCCC(=O)OC"	"UDSFAEKRVUSQDD-UHFFFAOYSA-N"
"CHEMBL326789"	""	""	"Small molecule"	""	"191.19"	"3"	"3"	"0.03"	"62.52"	"4"	"1"	"0"	"0"	"N"	"0.63"	"8.96"	"4.76"	"-0.34"	"-0.36"	"1"	"MOL"	"-1"	"14"	"6"	"1"	"0"	"191.0807"	"-0.70"	"NEUTRAL"	"C8H9N5O"	"Cn1cnc2c1C1=NCCN1C(=O)N2"	"VOPGWGQXLVOCPY-UHFFFAOYSA-N"
"CHEMBL1351109"	""	""	"Small molecule"	""	"197.19"	"8"	"8"	"0.45"	"73.34"	"5"	"1"	"0"	"3"	"N"	"0.76"	"10.92"	"2.90"	"0.84"	"0.84"	"1"	"MOL"	"-1"	"14"	"6"	"1"	"0"	"197.0800"	"-1.21"	"NEUTRAL"	"C8H11N3O3"	"COc1cc(OC)nc(NC(C)=O)n1"	"WGASZOSYILSZAZ-UHFFFAOYSA-N"
"CHEMBL164990"	""	""	"Small molecule"	""	"118.14"	"1"	"1"	"0.94"	"41.90"	"3"	"0"	"0"	"4"	"N"	"0.41"	"None"	"None"	"0.90"	"0.90"	"0"	"MOL"	"-1"	"8"	"4"	"0"	"0"	"118.0742"	"-0.53"	"NEUTRAL"	"C4H10N2O2"	"CCON(CC)N=O"	"QNOLKZYYKHPKJQ-UHFFFAOYSA-N"
"CHEMBL285088"	""	""	"Small molecule"	""	"194.14"	"1"	"6"	"0.91"	"90.90"	"5"	"3"	"0"	"0"	"N"	"0.58"	"4.93"	"None"	"1.26"	"-1.18"	"2"	"MOL"	"-1"	"14"	"5"	"3"	"0"	"194.0215"	"1.14"	"ACID"	"C9H6O5"	"O=c1c(O)c(O)oc2ccc(O)cc12"	"FMHUEKDUNRCRNI-UHFFFAOYSA-N"
"CHEMBL1963091"	""	""	"Small molecule"	""	"187.24"	""	""	"0.44"	"57.42"	"4"	"1"	"0"	"5"	"N"	"0.22"	"11.82"	"7.65"	"-0.09"	"-0.53"	"0"	"MOL"	"-1"	"13"	"5"	"1"	"0"	"187.1321"	"-0.28"	"NEUTRAL"	"C8H17N3O2"	"COCCC/N=C(/C=N/O)N(C)C"	"SAFFPFLKERHZOI-ABGYPUNPSA-N"
"CHEMBL1403"	"PHENYLGLYCINE"	"(R)-Phenylglycine"	"Small molecule"	""	"151.16"	"1"	"2"	"0.77"	"63.32"	"2"	"2"	"0"	"2"	"N"	"0.66"	"2.23"	"8.64"	"-1.47"	"-1.49"	"1"	"MOL"	"-1"	"11"	"3"	"3"	"0"	"151.0633"	"0.14"	"ZWITTERION"	"C8H9NO2"	"N[C@@H](C(=O)O)c1ccccc1"	"ZGUNAGUHMKGQNY-SSDOTTSWSA-N"
"CHEMBL1255786"	"METHYLCARBAMYLCHOLINE CHLORIDE"	"Methylcarbamylcholine Chloride"	"Small molecule"	""	"196.68"	"11"	"12"	"0.05"	"38.33"	"2"	"1"	"0"	"3"	"Y"	"0.59"	"None"	"None"	"-4.33"	"-4.33"	"0"	"MOL"	"-1"	"11"	"4"	"1"	"0"	"161.1285"	"0.48"	"NEUTRAL"	"C7H17ClN2O2"	"CNC(=O)OCC[N+](C)(C)C.[Cl-]"	"RPJDIXRPQHHJFC-UHFFFAOYSA-N"
"CHEMBL3187047"	""	""	"Small molecule"	""	"179.20"	""	""	"0.78"	"26.79"	"1"	"0"	"0"	"3"	"Y"	"0.60"	"None"	"0.87"	"-1.40"	"-1.40"	"0"	"MOL"	"-1"	"11"	"4"	"0"	"0"	"179.1187"	"-0.14"	"NEUTRAL"	"C6H18N3OP"	"CN(C)P(=O)(N(C)C)N(C)C"	"GNOIPBMMFNIUFM-UHFFFAOYSA-N"
"CHEMBL3349425"	""	""	"Small molecule"	""	"188.23"	"2"	"2"	"0.82"	"74.26"	"2"	"3"	"0"	"1"	"N"	"0.35"	"None"	"8.87"	"1.12"	"-0.32"	"1"	"MOL"	"-1"	"14"	"4"	"4"	"0"	"188.1062"	"-0.63"	"BASE"	"C10H12N4"	"N=C(N)N/N=C1\CCc2ccccc21"	"KQRVMHTZHXFBPI-UKTHLTGXSA-N"
"CHEMBL1301687"	""	""	"Small molecule"	""	"172.27"	"7"	"8"	"0.04"	"49.49"	"3"	"2"	"0"	"3"	"Y"	"0.63"	"None"	"9.79"	"-0.02"	"-2.62"	"0"	"MOL"	"-1"	"12"	"3"	"3"	"0"	"172.1576"	"-0.63"	"BASE"	"C9H20N2O"	"CC1CCCN(CC(O)CN)C1"	"KPCLAQXYYFURIR-UHFFFAOYSA-N"
"CHEMBL1186285"	""	""	"Small molecule"	""	"169.18"	""	""	"0.24"	"71.18"	"5"	"2"	"0"	"1"	"N"	"0.63"	"2.76"	"9.84"	"-1.34"	"-1.34"	"1"	"MOL"	"-1"	"12"	"5"	"2"	"0"	"169.0851"	"-0.63"	"ZWITTERION"	"C7H11N3O2"	"Oc1nnc(C2CCNCC2)o1"	"QMIAMKPZGHFEJM-UHFFFAOYSA-N"
"CHEMBL1184551"	""	""	"Small molecule"	""	"158.22"	""	""	"0.70"	"37.30"	"1"	"1"	"0"	"1"	"Y"	"0.57"	"2.39"	"None"	"-3.43"	"-2.66"	"0"	"MOL"	"-1"	"11"	"3"	"1"	"0"	"158.1176"	"1.70"	"ACID"	"C8H16NO2+"	"C[N+]1(C)CCCCC1C(=O)O"	"XULZWQRXYTVUTE-UHFFFAOYSA-O"
"CHEMBL1994330"	""	""	"Small molecule"	""	"143.08"	"57"	"57"	"0.17"	"50.19"	"2"	"1"	"0"	"1"	"Y"	"0.57"	"2.42"	"0.09"	"0.08"	"-2.19"	"1"	"MOL"	"-1"	"9"	"3"	"1"	"0"	"143.0136"	"-0.65"	"ACID"	"C5H6NO2P"	"O=[PH](O)c1ccccn1"	"LKUQAJGLOJMJBS-UHFFFAOYSA-N"
"CHEMBL1363830"	""	""	"Small molecule"	""	"160.18"	"16"	"20"	"0.79"	"77.82"	"4"	"2"	"0"	"0"	"N"	"0.60"	"None"	"3.34"	"0.83"	"0.83"	"2"	"MOL"	"-1"	"12"	"4"	"4"	"0"	"160.0749"	"-0.50"	"NEUTRAL"	"C8H8N4"	"Nc1nc2ccccc2nc1N"	"LUDZVVVPVCUUBP-UHFFFAOYSA-N"
"CHEMBL11938"	""	""	"Small molecule"	""	"116.19"	"1"	"3"	"0.27"	"24.39"	"2"	"2"	"0"	"0"	"Y"	"0.44"	"1.62"	"15.00"	"1.06"	"1.06"	"0"	"MOL"	"-1"	"7"	"2"	"1"	"0"	"116.0408"	"-0.54"	"ZWITTERION"	"C4H8N2S"	"SC1=NCCCN1"	"NVHNGVXBCWYLFA-UHFFFAOYSA-N"
"CHEMBL3546277"	""	""	"Small molecule"	""	"140.16"	""	""	"0.69"	"17.29"	"2"	"0"	"0"	"0"	"Y"	"0.47"	"None"	"9.52"	"1.01"	"-0.94"	"1"	"MOL"	"-1"	"10"	"2"	"0"	"0"	"140.0750"	"-0.91"	"BASE"	"C7H9FN2"	"C/N=c1\cccc(F)n1C"	"ZDJQOQRSJUDWKW-VQHVLOKHSA-N"
"CHEMBL1995231"	""	""	"Small molecule"	""	"165.11"	"55"	"55"	"0.03"	"86.22"	"6"	"0"	"0"	"1"	"N"	"0.44"	"None"	"None"	"0.74"	"0.74"	"2"	"MOL"	"-1"	"12"	"7"	"0"	"0"	"165.0287"	"-3.17"	"NEUTRAL"	"C5H3N5O2"	"O=[N+]([O-])c1ccc2nnnn2c1"	"FVSDBFPXGMEACC-UHFFFAOYSA-N"
"CHEMBL3303354"	""	""	"Small molecule"	""	"164.21"	""	""	"0.75"	"56.11"	"2"	"3"	"0"	"3"	"Y"	"0.46"	"None"	"10.70"	"0.22"	"-2.14"	"1"	"MOL"	"-1"	"12"	"3"	"3"	"0"	"164.0950"	"-0.33"	"BASE"	"C9H12N2O"	"N=C(CO)NCc1ccccc1"	"ZDPPJMMPKZSNAJ-UHFFFAOYSA-N"
"CHEMBL343803"	"ICOFUNGIPEN"	"(-)-BAY-10-8888|BAY-10-8888|ICOFUNGIPEN|PLD-118"	"Small molecule"	"-1.0"	"141.17"	"6"	"6"	"0.36"	"63.32"	"2"	"2"	"0"	"1"	"N"	"0.52"	"4.06"	"10.52"	"-2.22"	"-2.22"	"0"	"MOL"	"0"	"10"	"3"	"3"	"0"	"141.0790"	"1.51"	"ZWITTERION"	"C7H11NO2"	"C=C1C[C@H](N)[C@H](C(=O)O)C1"	"RKOUGZGFAYMUIO-RITPCOANSA-N"
"CHEMBL39264"	""	""	"Small molecule"	""	"138.16"	"2"	"3"	"0.32"	"52.04"	"2"	"2"	"0"	"4"	"N"	"0.59"	"None"	"10.21"	"-0.32"	"-3.49"	"0"	"MOL"	"-1"	"9"	"2"	"4"	"0"	"138.0969"	"0.72"	"BASE"	"C5H12F2N2"	"NCCCC(N)C(F)F"	"PUAMHXQPUKPWSJ-UHFFFAOYSA-N"
"CHEMBL3250769"	""	""	"Small molecule"	""	"167.21"	"1"	"3"	"0.99"	"66.48"	"3"	"3"	"0"	"2"	"N"	"0.58"	"10.17"	"9.32"	"0.40"	"-1.16"	"1"	"MOL"	"-1"	"12"	"3"	"4"	"0"	"167.0946"	"0.97"	"BASE"	"C9H13NO2"	"C[C@@H](N)Cc1ccc(O)c(O)c1"	"KSRGADMGIRTXAF-ZCFIWIBFSA-N"
"CHEMBL151938"	"MILAMELINE"	"MILAMELINE|PD-129,409|PD-129409"	"Small molecule"	"-1.0"	"154.21"	"10"	"20"	"0.88"	"24.83"	"3"	"0"	"0"	"2"	"Y"	"0.44"	"None"	"8.31"	"0.50"	"-0.46"	"0"	"MOL"	"0"	"11"	"3"	"0"	"0"	"154.1106"	"0.01"	"NEUTRAL"	"C8H14N2O"	"CO/N=C/C1=CCCN(C)C1"	"YMMXHEYLRHNXAB-RMKNXTFCSA-N"
"CHEMBL3594333"	""	""	"Small molecule"	""	"180.12"	"8"	"11"	"0.16"	"90.27"	"4"	"1"	"0"	"1"	"N"	"0.63"	"3.37"	"None"	"-0.23"	"-3.75"	"2"	"MOL"	"-1"	"13"	"6"	"1"	"0"	"180.0171"	"-0.36"	"ACID"	"C7H4N2O4"	"O=C(O)c1cccc2c1no[n+]2[O-]"	"WHBUORGTSHLNJA-UHFFFAOYSA-N"
"CHEMBL376519"	""	""	"Small molecule"	""	"161.16"	"2"	"3"	"0.30"	"67.48"	"3"	"2"	"0"	"0"	"N"	"0.42"	"9.94"	"0.45"	"0.67"	"0.67"	"1"	"MOL"	"-1"	"12"	"4"	"3"	"0"	"161.0589"	"-0.55"	"NEUTRAL"	"C8H7N3O"	"N/N=C1\C(=O)Nc2ccccc21"	"WXUKYQGOSKSDRP-UHFFFAOYSA-N"
"CHEMBL191632"	""	""	"Small molecule"	""	"129.55"	"1"	"3"	"0.71"	"51.80"	"3"	"1"	"0"	"0"	"Y"	"0.56"	"None"	"0.44"	"0.13"	"0.13"	"1"	"MOL"	"-1"	"8"	"3"	"2"	"0"	"129.0094"	"-0.64"	"NEUTRAL"	"C4H4ClN3"	"Nc1cncc(Cl)n1"	"JTPXVCKCLBROOJ-UHFFFAOYSA-N"
"CHEMBL134513"	""	"1-Carboxymethyl-Pyridinium"	"Small molecule"	""	"138.15"	"4"	"8"	"0.06"	"41.18"	"1"	"1"	"0"	"2"	"Y"	"0.59"	"1.08"	"None"	"-3.71"	"-3.94"	"1"	"MOL"	"-1"	"10"	"3"	"1"	"0"	"138.0550"	"0.10"	"ACID"	"C7H8NO2+"	"O=C(O)C[n+]1ccccc1"	"GJJPLKJBULCRQI-UHFFFAOYSA-O"
"CHEMBL206956"	""	""	"Small molecule"	""	"187.20"	"2"	"2"	"0.92"	"82.00"	"3"	"2"	"0"	"1"	"N"	"0.70"	"None"	"4.89"	"1.40"	"1.40"	"2"	"MOL"	"-1"	"14"	"4"	"4"	"0"	"187.0746"	"-0.85"	"NEUTRAL"	"C10H9N3O"	"NC(=O)c1cc2ccccc2nc1N"	"GXZOXGRLLFZVGF-UHFFFAOYSA-N"
"CHEMBL4074568"	""	""	"Small molecule"	""	"195.22"	"8"	"13"	"0.50"	"69.56"	"3"	"3"	"0"	"3"	"N"	"0.66"	"8.19"	"None"	"1.12"	"1.06"	"1"	"MOL"	"-1"	"14"	"4"	"3"	"0"	"195.0895"	"-0.59"	"NEUTRAL"	"C10H13NO3"	"C[C@@H](CO)NC(=O)c1ccccc1O"	"ATSKSNBYTZUJRU-ZETCQYMHSA-N"
